Year, Latitude, Tilt Angle, Azimuth Angle
2018 ,28.58 ,10 ,-51

n, Time, Hour Angle, Declination, cosQ, cosQz, Ib, Id, Ig, F, It
344 ,16 : 15 ,-63.75 ,-0.402291 ,0.337724 ,0.170089 ,89.3884 ,54.1306 ,143.519 ,0.857745 ,232.903
344 ,16 : 30 ,-67.5 ,-0.402291 ,0.290778 ,0.121925 ,46.1829 ,39.0144 ,85.1973 ,0.7903 ,149.604
344 ,16 : 45 ,-71.25 ,-0.402291 ,0.241959 ,0.0724374 ,12.4518 ,17.7054 ,30.1572 ,0.655309 ,59.3578
344 ,17 : 0 ,-75 ,-0.402291 ,0.191474 ,0.0218373 ,0.0412723 ,0.194669 ,0.235941 ,0.319253 ,0.556581
344 ,17 : 15 ,-78.75 ,-0.402291 ,0.13954 ,-0.0296583 ,-4144.52 ,14393.5 ,10249 ,-0.972297 ,33880.9
344 ,17 : 30 ,-82.5 ,-0.402291 ,0.0863799 ,-0.0818289 ,-551.912 ,694.705 ,142.793 ,-22.6693 ,1172.92
344 ,17 : 45 ,-86.25 ,-0.402291 ,0.0322208 ,-0.134451 ,-461.997 ,353.925 ,-108.072 ,-9.72509 ,404.101
345 ,5 : 0 ,105 ,-0.403528 ,-0.485485 ,-0.396871 ,-681.666 ,176.913 ,-504.753 ,0.877154 ,-638.056
345 ,5 : 15 ,101.25 ,-0.403528 ,-0.433579 ,-0.345402 ,-625.517 ,186.531 ,-438.986 ,0.819449 ,-583.6
345 ,5 : 30 ,97.5 ,-0.403528 ,-0.380447 ,-0.293259 ,-571.069 ,200.574 ,-370.495 ,0.706922 ,-529.621
345 ,5 : 45 ,93.75 ,-0.403528 ,-0.326316 ,-0.240665 ,-520.574 ,222.796 ,-297.778 ,0.440205 ,-477.853
345 ,6 : 0 ,90 ,-0.403528 ,-0.271419 ,-0.187844 ,-479.088 ,262.697 ,-216.391 ,-0.473778 ,-433.707
345 ,6 : 15 ,86.25 ,-0.403528 ,-0.215991 ,-0.135023 ,-461.906 ,352.356 ,-109.549 ,-9.3453 ,-444.932
345 ,6 : 30 ,82.5 ,-0.403528 ,-0.160268 ,-0.0824287 ,-549.03 ,686.048 ,137.019 ,-24.0698 ,-492.498
345 ,6 : 45 ,78.75 ,-0.403528 ,-0.10449 ,-0.0302856 ,-3835.28 ,13043.6 ,9208.35 ,-1.00647 ,-200.688
345 ,7 : 0 ,75 ,-0.403528 ,-0.048895 ,0.0211829 ,0.032795 ,0.159463 ,0.192258 ,0.312059 ,0.0837868
345 ,7 : 15 ,71.25 ,-0.403528 ,0.00627838 ,0.0717563 ,12.1089 ,17.3813 ,29.4901 ,0.652617 ,18.4987
345 ,7 : 30 ,67.5 ,-0.403528 ,0.060794 ,0.121218 ,45.6062 ,38.7521 ,84.3583 ,0.788975 ,62.0642
345 ,7 : 45 ,63.75 ,-0.403528 ,0.114419 ,0.169356 ,88.6848 ,53.9368 ,142.622 ,0.856979 ,115.122
345 ,8 : 0 ,60 ,-0.403528 ,0.166922 ,0.215965 ,135.352 ,64.5535 ,199.906 ,0.895723 ,171.68
345 ,8 : 15 ,56.25 ,-0.403528 ,0.218081 ,0.260844 ,182.915 ,72.2279 ,255.143 ,0.919861 ,229.222
345 ,8 : 30 ,52.5 ,-0.403528 ,0.267674 ,0.303802 ,229.961 ,77.9651 ,307.926 ,0.935893 ,286.403
345 ,8 : 45 ,48.75 ,-0.403528 ,0.315491 ,0.344655 ,275.638 ,82.3743 ,358.013 ,0.94706 ,342.354
345 ,9 : 0 ,45 ,-0.403528 ,0.361325 ,0.383228 ,319.371 ,85.8371 ,405.208 ,0.955126 ,396.443
345 ,9 : 15 ,41.25 ,-0.403528 ,0.404982 ,0.419355 ,360.733 ,88.6014 ,449.334 ,0.961119 ,448.174
345 ,9 : 30 ,37.5 ,-0.403528 ,0.446274 ,0.452882 ,399.391 ,90.8345 ,490.226 ,0.965667 ,497.148
345 ,9 : 45 ,33.75 ,-0.403528 ,0.485024 ,0.483665 ,435.075 ,92.6524 ,527.728 ,0.969176 ,543.034
345 ,10 : 0 ,30 ,-0.403528 ,0.521066 ,0.511573 ,467.556 ,94.1376 ,561.694 ,0.971912 ,585.559
345 ,10 : 15 ,26.25 ,-0.403528 ,0.554246 ,0.536486 ,496.642 ,95.3503 ,591.992 ,0.974057 ,624.499
345 ,10 : 30 ,22.5 ,-0.403528 ,0.584422 ,0.558297 ,522.167 ,96.3343 ,618.501 ,0.975741 ,659.666
345 ,10 : 45 ,18.75 ,-0.403528 ,0.611464 ,0.576913 ,543.993 ,97.1226 ,641.116 ,0.977051 ,690.907
345 ,11 : 0 ,15 ,-0.403528 ,0.635258 ,0.592255 ,562.006 ,97.7394 ,659.746 ,0.978052 ,718.093
345 ,11 : 15 ,11.25 ,-0.403528 ,0.6557 ,0.604255 ,576.112 ,98.2027 ,674.314 ,0.978791 ,741.116
345 ,11 : 30 ,7.5 ,-0.403528 ,0.672704 ,0.612864 ,586.238 ,98.5251 ,684.763 ,0.979298 ,759.883
345 ,11 : 45 ,3.75 ,-0.403528 ,0.686196 ,0.618044 ,592.334 ,98.7152 ,691.049 ,0.979594 ,774.312
345 ,12 : 0 ,0 ,-0.403528 ,0.696119 ,0.619774 ,594.369 ,98.7781 ,693.147 ,0.979692 ,784.33
345 ,12 : 15 ,-3.75 ,-0.403528 ,0.70243 ,0.618044 ,592.334 ,98.7152 ,691.049 ,0.979594 ,789.871
345 ,12 : 30 ,-7.5 ,-0.403528 ,0.705103 ,0.612864 ,586.238 ,98.5251 ,684.763 ,0.979298 ,790.875
345 ,12 : 45 ,-11.25 ,-0.403528 ,0.704125 ,0.604255 ,576.112 ,98.2027 ,674.314 ,0.978791 ,787.286
345 ,13 : 0 ,-15 ,-0.403528 ,0.699502 ,0.592255 ,562.006 ,97.7394 ,659.746 ,0.978052 ,779.056
345 ,13 : 15 ,-18.75 ,-0.403528 ,0.691252 ,0.576913 ,543.993 ,97.1226 ,641.116 ,0.977051 ,766.142
345 ,13 : 30 ,-22.5 ,-0.403528 ,0.679412 ,0.558297 ,522.167 ,96.3343 ,618.501 ,0.975741 ,748.509
345 ,13 : 45 ,-26.25 ,-0.403528 ,0.664031 ,0.536486 ,496.642 ,95.3503 ,591.992 ,0.974057 ,726.13
345 ,14 : 0 ,-30 ,-0.403528 ,0.645176 ,0.511573 ,467.556 ,94.1376 ,561.694 ,0.971912 ,698.991
345 ,14 : 15 ,-33.75 ,-0.403528 ,0.622928 ,0.483665 ,435.075 ,92.6524 ,527.728 ,0.969176 ,667.084
345 ,14 : 30 ,-37.5 ,-0.403528 ,0.597381 ,0.452882 ,399.391 ,90.8345 ,490.226 ,0.965667 ,630.408
345 ,14 : 45 ,-41.25 ,-0.403528 ,0.568646 ,0.419355 ,360.733 ,88.6014 ,449.334 ,0.961119 ,588.959
345 ,15 : 0 ,-45 ,-0.403528 ,0.536844 ,0.383228 ,319.371 ,85.8371 ,405.208 ,0.955126 ,542.715
345 ,15 : 15 ,-48.75 ,-0.403528 ,0.502113 ,0.344655 ,275.638 ,82.3743 ,358.013 ,0.94706 ,491.606
345 ,15 : 30 ,-52.5 ,-0.403528 ,0.464601 ,0.303802 ,229.961 ,77.9651 ,307.926 ,0.935893 ,435.466
345 ,15 : 45 ,-56.25 ,-0.403528 ,0.424469 ,0.260844 ,182.915 ,72.2279 ,255.143 ,0.919861 ,373.95
345 ,16 : 0 ,-60 ,-0.403528 ,0.381889 ,0.215965 ,135.352 ,64.5535 ,199.906 ,0.895723 ,306.406
345 ,16 : 15 ,-63.75 ,-0.403528 ,0.337042 ,0.169356 ,88.6848 ,53.9368 ,142.622 ,0.856979 ,231.701
345 ,16 : 30 ,-67.5 ,-0.403528 ,0.290121 ,0.121218 ,45.6062 ,38.7521 ,84.3583 ,0.788975 ,148.345
345 ,16 : 45 ,-71.25 ,-0.403528 ,0.241327 ,0.0717563 ,12.1089 ,17.3813 ,29.4901 ,0.652617 ,58.1632
345 ,17 : 0 ,-75 ,-0.403528 ,0.190869 ,0.0211829 ,0.032795 ,0.159463 ,0.192258 ,0.312059 ,0.454985
345 ,17 : 15 ,-78.75 ,-0.403528 ,0.138962 ,-0.0302856 ,-3835.28 ,13043.6 ,9208.35 ,-1.00647 ,30629.4
345 ,17 : 30 ,-82.5 ,-0.403528 ,0.0858302 ,-0.0824287 ,-549.03 ,686.048 ,137.019 ,-24.0698 ,1146.68
345 ,17 : 45 ,-86.25 ,-0.403528 ,0.0316996 ,-0.135023 ,-461.906 ,352.356 ,-109.549 ,-9.3453 ,402.4
346 ,5 : 0 ,105 ,-0.404645 ,-0.485709 ,-0.397262 ,-682.1 ,176.851 ,-505.249 ,0.877481 ,-638.183
346 ,5 : 15 ,101.25 ,-0.404645 ,-0.433827 ,-0.345819 ,-625.963 ,186.439 ,-439.524 ,0.820067 ,-583.724
346 ,5 : 30 ,97.5 ,-0.404645 ,-0.380721 ,-0.2937 ,-571.515 ,200.429 ,-371.086 ,0.708276 ,-529.724
346 ,5 : 45 ,93.75 ,-0.404645 ,-0.326616 ,-0.241131 ,-520.992 ,222.544 ,-298.448 ,0.443977 ,-477.897
346 ,6 : 0 ,90 ,-0.404645 ,-0.271745 ,-0.188335 ,-479.401 ,262.183 ,-217.218 ,-0.456853 ,-433.56
346 ,6 : 15 ,86.25 ,-0.404645 ,-0.216343 ,-0.13554 ,-461.831 ,350.957 ,-110.875 ,-9.01941 ,-442.756
346 ,6 : 30 ,82.5 ,-0.404645 ,-0.160647 ,-0.0829704 ,-546.5 ,678.428 ,131.928 ,-25.4443 ,-497.312
346 ,6 : 45 ,78.75 ,-0.404645 ,-0.104896 ,-0.0308523 ,-3586.84 ,11974.6 ,8387.79 ,-1.03812 ,-232.194
346 ,7 : 0 ,75 ,-0.404645 ,-0.0493273 ,0.0205916 ,0.0263336 ,0.131722 ,0.158055 ,0.305461 ,0.0686564
346 ,7 : 15 ,71.25 ,-0.404645 ,0.00581968 ,0.0711409 ,11.8027 ,17.0883 ,28.891 ,0.650157 ,18.1096
346 ,7 : 30 ,67.5 ,-0.404645 ,0.0603093 ,0.120579 ,45.087 ,38.5139 ,83.6009 ,0.787767 ,61.4964
346 ,7 : 45 ,63.75 ,-0.404645 ,0.113908 ,0.168694 ,88.05 ,53.7609 ,141.811 ,0.856281 ,114.47
346 ,8 : 0 ,60 ,-0.404645 ,0.166387 ,0.215281 ,134.644 ,64.4197 ,199.063 ,0.895274 ,170.973
346 ,8 : 15 ,56.25 ,-0.404645 ,0.217521 ,0.260139 ,182.153 ,72.122 ,254.275 ,0.919549 ,228.473
346 ,8 : 30 ,52.5 ,-0.404645 ,0.26709 ,0.303076 ,229.156 ,77.8784 ,307.035 ,0.935663 ,285.618
346 ,8 : 45 ,48.75 ,-0.404645 ,0.314884 ,0.34391 ,274.798 ,82.3013 ,357.099 ,0.946883 ,341.538
346 ,9 : 0 ,45 ,-0.404645 ,0.360697 ,0.382464 ,318.499 ,85.774 ,404.273 ,0.954985 ,395.599
346 ,9 : 15 ,41.25 ,-0.404645 ,0.404333 ,0.418574 ,359.834 ,88.5458 ,448.38 ,0.961002 ,447.305
346 ,9 : 30 ,37.5 ,-0.404645 ,0.445605 ,0.452085 ,398.469 ,90.7846 ,489.254 ,0.965568 ,496.257
346 ,9 : 45 ,33.75 ,-0.404645 ,0.484336 ,0.482853 ,434.132 ,92.6069 ,526.739 ,0.96909 ,542.123
346 ,10 : 0 ,30 ,-0.404645 ,0.520361 ,0.510748 ,466.594 ,94.0957 ,560.69 ,0.971836 ,584.631
346 ,10 : 15 ,26.25 ,-0.404645 ,0.553525 ,0.535649 ,495.663 ,95.3111 ,590.974 ,0.973989 ,623.555
346 ,10 : 30 ,22.5 ,-0.404645 ,0.583687 ,0.55745 ,521.174 ,96.2973 ,617.471 ,0.975678 ,658.708
346 ,10 : 45 ,18.75 ,-0.404645 ,0.610716 ,0.576057 ,542.988 ,97.0873 ,640.076 ,0.976993 ,689.937
346 ,11 : 0 ,15 ,-0.404645 ,0.634498 ,0.591391 ,560.991 ,97.7054 ,658.697 ,0.977998 ,717.112
346 ,11 : 15 ,11.25 ,-0.404645 ,0.654931 ,0.603386 ,575.089 ,98.1696 ,673.258 ,0.978739 ,740.126
346 ,11 : 30 ,7.5 ,-0.404645 ,0.671927 ,0.61199 ,585.21 ,98.4927 ,683.702 ,0.979247 ,758.884
346 ,11 : 45 ,3.75 ,-0.404645 ,0.685412 ,0.617168 ,591.303 ,98.6833 ,689.986 ,0.979545 ,773.306
346 ,12 : 0 ,0 ,-0.404645 ,0.695331 ,0.618896 ,593.337 ,98.7463 ,692.083 ,0.979643 ,783.317
346 ,12 : 15 ,-3.75 ,-0.404645 ,0.701639 ,0.617168 ,591.303 ,98.6833 ,689.986 ,0.979545 ,788.852
346 ,12 : 30 ,-7.5 ,-0.404645 ,0.70431 ,0.61199 ,585.21 ,98.4927 ,683.702 ,0.979247 ,789.851
346 ,12 : 45 ,-11.25 ,-0.404645 ,0.703333 ,0.603386 ,575.089 ,98.1696 ,673.258 ,0.978739 ,786.259
346 ,13 : 0 ,-15 ,-0.404645 ,0.698712 ,0.591391 ,560.991 ,97.7054 ,658.697 ,0.977998 ,778.025
346 ,13 : 15 ,-18.75 ,-0.404645 ,0.690467 ,0.576057 ,542.988 ,97.0873 ,640.076 ,0.976993 ,765.109
346 ,13 : 30 ,-22.5 ,-0.404645 ,0.678632 ,0.55745 ,521.174 ,96.2973 ,617.471 ,0.975678 ,747.475
346 ,13 : 45 ,-26.25 ,-0.404645 ,0.663258 ,0.535649 ,495.663 ,95.3111 ,590.974 ,0.973989 ,725.096
346 ,14 : 0 ,-30 ,-0.404645 ,0.644413 ,0.510748 ,466.594 ,94.0957 ,560.69 ,0.971836 ,697.958
346 ,14 : 15 ,-33.75 ,-0.404645 ,0.622175 ,0.482853 ,434.132 ,92.6069 ,526.739 ,0.96909 ,666.053
346 ,14 : 30 ,-37.5 ,-0.404645 ,0.59664 ,0.452085 ,398.469 ,90.7846 ,489.254 ,0.965568 ,629.38
346 ,14 : 45 ,-41.25 ,-0.404645 ,0.567919 ,0.418574 ,359.834 ,88.5458 ,448.38 ,0.961002 ,587.935
346 ,15 : 0 ,-45 ,-0.404645 ,0.536132 ,0.382464 ,318.499 ,85.774 ,404.273 ,0.954985 ,541.694
346 ,15 : 15 ,-48.75 ,-0.404645 ,0.501418 ,0.34391 ,274.798 ,82.3013 ,357.099 ,0.946883 ,490.586
346 ,15 : 30 ,-52.5 ,-0.404645 ,0.463924 ,0.303076 ,229.156 ,77.8784 ,307.035 ,0.935663 ,434.444
346 ,15 : 45 ,-56.25 ,-0.404645 ,0.423811 ,0.260139 ,182.153 ,72.122 ,254.275 ,0.919549 ,372.92
346 ,16 : 0 ,-60 ,-0.404645 ,0.38125 ,0.215281 ,134.644 ,64.4197 ,199.063 ,0.895274 ,305.356
346 ,16 : 15 ,-63.75 ,-0.404645 ,0.336425 ,0.168694 ,88.05 ,53.7609 ,141.811 ,0.856281 ,230.613
346 ,16 : 30 ,-67.5 ,-0.404645 ,0.289527 ,0.120579 ,45.087 ,38.5139 ,83.6009 ,0.787767 ,147.206
346 ,16 : 45 ,-71.25 ,-0.404645 ,0.240756 ,0.0711409 ,11.8027 ,17.0883 ,28.891 ,0.650157 ,57.087
346 ,17 : 0 ,-75 ,-0.404645 ,0.190322 ,0.0205916 ,0.0263336 ,0.131722 ,0.158055 ,0.305461 ,0.375132
346 ,17 : 15 ,-78.75 ,-0.404645 ,0.13844 ,-0.0308523 ,-3586.84 ,11974.6 ,8387.79 ,-1.03812 ,28057.7
346 ,17 : 30 ,-82.5 ,-0.404645 ,0.0853335 ,-0.0829704 ,-546.5 ,678.428 ,131.928 ,-25.4443 ,1122.88
346 ,17 : 45 ,-86.25 ,-0.404645 ,0.0312288 ,-0.13554 ,-461.831 ,350.957 ,-110.875 ,-9.01941 ,400.807
347 ,5 : 0 ,105 ,-0.405642 ,-0.485908 ,-0.397612 ,-682.486 ,176.796 ,-505.69 ,0.877771 ,-638.296
347 ,5 : 15 ,101.25 ,-0.405642 ,-0.434049 ,-0.34619 ,-626.361 ,186.358 ,-440.003 ,0.820616 ,-583.833
347 ,5 : 30 ,97.5 ,-0.405642 ,-0.380965 ,-0.294094 ,-571.913 ,200.3 ,-371.613 ,0.709476 ,-529.816
347 ,5 : 45 ,93.75 ,-0.405642 ,-0.326883 ,-0.241547 ,-521.365 ,222.32 ,-299.045 ,0.44731 ,-477.938
347 ,6 : 0 ,90 ,-0.405642 ,-0.272036 ,-0.188774 ,-479.683 ,261.727 ,-217.955 ,-0.441997 ,-433.432
347 ,6 : 15 ,86.25 ,-0.405642 ,-0.216658 ,-0.136001 ,-461.771 ,349.721 ,-112.05 ,-8.74142 ,-440.89
347 ,6 : 30 ,82.5 ,-0.405642 ,-0.160985 ,-0.0834539 ,-544.299 ,671.781 ,127.482 ,-26.7687 ,-502.125
347 ,6 : 45 ,78.75 ,-0.405642 ,-0.105258 ,-0.0313581 ,-3386.57 ,11123.7 ,7737.1 ,-1.067 ,-255.482
347 ,7 : 0 ,75 ,-0.405642 ,-0.0497133 ,0.0200638 ,0.0214292 ,0.110009 ,0.131439 ,0.299491 ,0.0569263
347 ,7 : 15 ,71.25 ,-0.405642 ,0.0054102 ,0.0705915 ,11.5323 ,16.8267 ,28.359 ,0.647939 ,17.7645
347 ,7 : 30 ,67.5 ,-0.405642 ,0.0598765 ,0.120008 ,44.6249 ,38.3004 ,82.9253 ,0.78668 ,60.99
347 ,7 : 45 ,63.75 ,-0.405642 ,0.113452 ,0.168103 ,87.484 ,53.6031 ,141.087 ,0.855654 ,113.887
347 ,8 : 0 ,60 ,-0.405642 ,0.165909 ,0.21467 ,134.012 ,64.2997 ,198.311 ,0.894871 ,170.342
347 ,8 : 15 ,56.25 ,-0.405642 ,0.217021 ,0.259508 ,181.472 ,72.0272 ,253.5 ,0.919269 ,227.804
347 ,8 : 30 ,52.5 ,-0.405642 ,0.266569 ,0.302428 ,228.438 ,77.8008 ,306.239 ,0.935457 ,284.918
347 ,8 : 45 ,48.75 ,-0.405642 ,0.314343 ,0.343244 ,274.048 ,82.2358 ,356.284 ,0.946724 ,340.809
347 ,9 : 0 ,45 ,-0.405642 ,0.360136 ,0.381781 ,317.722 ,85.7175 ,403.439 ,0.954858 ,394.845
347 ,9 : 15 ,41.25 ,-0.405642 ,0.403753 ,0.417876 ,359.032 ,88.496 ,447.528 ,0.960897 ,446.529
347 ,9 : 30 ,37.5 ,-0.405642 ,0.445007 ,0.451372 ,397.646 ,90.7399 ,488.386 ,0.96548 ,495.46
347 ,9 : 45 ,33.75 ,-0.405642 ,0.483722 ,0.482128 ,433.289 ,92.5663 ,525.855 ,0.969014 ,541.309
347 ,10 : 0 ,30 ,-0.405642 ,0.519732 ,0.51001 ,465.734 ,94.0582 ,559.793 ,0.971768 ,583.801
347 ,10 : 15 ,26.25 ,-0.405642 ,0.552882 ,0.534901 ,494.788 ,95.276 ,590.065 ,0.973928 ,622.711
347 ,10 : 30 ,22.5 ,-0.405642 ,0.58303 ,0.556692 ,520.287 ,96.2642 ,616.551 ,0.975622 ,657.852
347 ,10 : 45 ,18.75 ,-0.405642 ,0.610048 ,0.575291 ,542.09 ,97.0557 ,639.146 ,0.976941 ,689.07
347 ,11 : 0 ,15 ,-0.405642 ,0.63382 ,0.590619 ,560.084 ,97.675 ,657.759 ,0.977949 ,716.236
347 ,11 : 15 ,11.25 ,-0.405642 ,0.654244 ,0.602609 ,574.175 ,98.1401 ,672.315 ,0.978692 ,739.241
347 ,11 : 30 ,7.5 ,-0.405642 ,0.671232 ,0.61121 ,584.291 ,98.4637 ,682.755 ,0.979202 ,757.992
347 ,11 : 45 ,3.75 ,-0.405642 ,0.684712 ,0.616385 ,590.381 ,98.6546 ,689.036 ,0.9795 ,772.406
347 ,12 : 0 ,0 ,-0.405642 ,0.694626 ,0.618113 ,592.415 ,98.7177 ,691.132 ,0.979598 ,782.412
347 ,12 : 15 ,-3.75 ,-0.405642 ,0.700932 ,0.616385 ,590.381 ,98.6546 ,689.036 ,0.9795 ,787.942
347 ,12 : 30 ,-7.5 ,-0.405642 ,0.703602 ,0.61121 ,584.291 ,98.4637 ,682.755 ,0.979202 ,788.936
347 ,12 : 45 ,-11.25 ,-0.405642 ,0.702626 ,0.602609 ,574.175 ,98.1401 ,672.315 ,0.978692 ,785.34
347 ,13 : 0 ,-15 ,-0.405642 ,0.698007 ,0.590619 ,560.084 ,97.675 ,657.759 ,0.977949 ,777.104
347 ,13 : 15 ,-18.75 ,-0.405642 ,0.689764 ,0.575291 ,542.09 ,97.0557 ,639.146 ,0.976941 ,764.186
347 ,13 : 30 ,-22.5 ,-0.405642 ,0.677935 ,0.556692 ,520.287 ,96.2642 ,616.551 ,0.975622 ,746.55
347 ,13 : 45 ,-26.25 ,-0.405642 ,0.662568 ,0.534901 ,494.788 ,95.276 ,590.065 ,0.973928 ,724.172
347 ,14 : 0 ,-30 ,-0.405642 ,0.64373 ,0.51001 ,465.734 ,94.0582 ,559.793 ,0.971768 ,697.034
347 ,14 : 15 ,-33.75 ,-0.405642 ,0.621502 ,0.482128 ,433.289 ,92.5663 ,525.855 ,0.969014 ,665.132
347 ,14 : 30 ,-37.5 ,-0.405642 ,0.595978 ,0.451372 ,397.646 ,90.7399 ,488.386 ,0.96548 ,628.461
347 ,14 : 45 ,-41.25 ,-0.405642 ,0.567269 ,0.417876 ,359.032 ,88.496 ,447.528 ,0.960897 ,587.019
347 ,15 : 0 ,-45 ,-0.405642 ,0.535496 ,0.381781 ,317.722 ,85.7175 ,403.439 ,0.954858 ,540.781
347 ,15 : 15 ,-48.75 ,-0.405642 ,0.500796 ,0.343244 ,274.048 ,82.2358 ,356.284 ,0.946724 ,489.675
347 ,15 : 30 ,-52.5 ,-0.405642 ,0.463318 ,0.302428 ,228.438 ,77.8008 ,306.239 ,0.935457 ,433.532
347 ,15 : 45 ,-56.25 ,-0.405642 ,0.423223 ,0.259508 ,181.472 ,72.0272 ,253.5 ,0.919269 ,372
347 ,16 : 0 ,-60 ,-0.405642 ,0.38068 ,0.21467 ,134.012 ,64.2997 ,198.311 ,0.894871 ,304.417
347 ,16 : 15 ,-63.75 ,-0.405642 ,0.335874 ,0.168103 ,87.484 ,53.6031 ,141.087 ,0.855654 ,229.64
347 ,16 : 30 ,-67.5 ,-0.405642 ,0.288996 ,0.120008 ,44.6249 ,38.3004 ,82.9253 ,0.78668 ,146.188
347 ,16 : 45 ,-71.25 ,-0.405642 ,0.240246 ,0.0705915 ,11.5323 ,16.8267 ,28.359 ,0.647939 ,56.1288
347 ,17 : 0 ,-75 ,-0.405642 ,0.189833 ,0.0200638 ,0.0214292 ,0.110009 ,0.131439 ,0.299491 ,0.312775
347 ,17 : 15 ,-78.75 ,-0.405642 ,0.137974 ,-0.0313581 ,-3386.57 ,11123.7 ,7737.1 ,-1.067 ,26012.8
347 ,17 : 30 ,-82.5 ,-0.405642 ,0.08489 ,-0.0834539 ,-544.299 ,671.781 ,127.482 ,-26.7687 ,1101.51
347 ,17 : 45 ,-86.25 ,-0.405642 ,0.0308084 ,-0.136001 ,-461.771 ,349.721 ,-112.05 ,-8.74142 ,399.344
348 ,5 : 0 ,105 ,-0.406519 ,-0.486083 ,-0.397918 ,-682.826 ,176.748 ,-506.078 ,0.878025 ,-638.395
348 ,5 : 15 ,101.25 ,-0.406519 ,-0.434243 ,-0.346516 ,-626.711 ,186.287 ,-440.424 ,0.821096 ,-583.93
348 ,5 : 30 ,97.5 ,-0.406519 ,-0.381179 ,-0.294439 ,-572.263 ,200.187 ,-372.076 ,0.710525 ,-529.897
348 ,5 : 45 ,93.75 ,-0.406519 ,-0.327118 ,-0.241912 ,-521.694 ,222.124 ,-299.57 ,0.450215 ,-477.974
348 ,6 : 0 ,90 ,-0.406519 ,-0.272291 ,-0.189159 ,-479.931 ,261.329 ,-218.602 ,-0.429124 ,-433.322
348 ,6 : 15 ,86.25 ,-0.406519 ,-0.216934 ,-0.136406 ,-461.722 ,348.645 ,-113.077 ,-8.50645 ,-439.305
348 ,6 : 30 ,82.5 ,-0.406519 ,-0.161283 ,-0.0838791 ,-542.407 ,666.053 ,123.646 ,-28.0173 ,-506.798
348 ,6 : 45 ,78.75 ,-0.406519 ,-0.105576 ,-0.0318029 ,-3225.26 ,10445.7 ,7220.41 ,-1.0929 ,-272.786
348 ,7 : 0 ,75 ,-0.406519 ,-0.0500526 ,0.0195997 ,0.0177239 ,0.0931424 ,0.110866 ,0.294177 ,0.0478906
348 ,7 : 15 ,71.25 ,-0.406519 ,0.00505009 ,0.0701082 ,11.2967 ,16.5967 ,27.8934 ,0.645971 ,17.4627
348 ,7 : 30 ,67.5 ,-0.406519 ,0.0594958 ,0.119506 ,44.2196 ,38.1119 ,82.3314 ,0.785716 ,60.5449
348 ,7 : 45 ,63.75 ,-0.406519 ,0.113052 ,0.167583 ,86.9866 ,53.4638 ,140.45 ,0.855098 ,113.375
348 ,8 : 0 ,60 ,-0.406519 ,0.165488 ,0.214132 ,133.456 ,64.1938 ,197.649 ,0.894514 ,169.787
348 ,8 : 15 ,56.25 ,-0.406519 ,0.216581 ,0.258954 ,180.874 ,71.9434 ,252.818 ,0.919022 ,227.216
348 ,8 : 30 ,52.5 ,-0.406519 ,0.266111 ,0.301857 ,227.806 ,77.7322 ,305.538 ,0.935275 ,284.301
348 ,8 : 45 ,48.75 ,-0.406519 ,0.313866 ,0.342657 ,273.388 ,82.1781 ,355.566 ,0.946584 ,340.168
348 ,9 : 0 ,45 ,-0.406519 ,0.359642 ,0.381181 ,317.037 ,85.6676 ,402.705 ,0.954746 ,394.181
348 ,9 : 15 ,41.25 ,-0.406519 ,0.403243 ,0.417261 ,358.327 ,88.4521 ,446.779 ,0.960805 ,445.846
348 ,9 : 30 ,37.5 ,-0.406519 ,0.444481 ,0.450746 ,396.921 ,90.7005 ,487.622 ,0.965402 ,494.759
348 ,9 : 45 ,33.75 ,-0.406519 ,0.483182 ,0.481489 ,432.548 ,92.5304 ,525.078 ,0.968946 ,540.592
348 ,10 : 0 ,30 ,-0.406519 ,0.519178 ,0.509362 ,464.978 ,94.025 ,559.003 ,0.971708 ,583.07
348 ,10 : 15 ,26.25 ,-0.406519 ,0.552315 ,0.534242 ,494.019 ,95.2451 ,589.264 ,0.973874 ,621.968
348 ,10 : 30 ,22.5 ,-0.406519 ,0.582452 ,0.556026 ,519.506 ,96.235 ,615.741 ,0.975573 ,657.099
348 ,10 : 45 ,18.75 ,-0.406519 ,0.60946 ,0.574618 ,541.3 ,97.0278 ,638.328 ,0.976895 ,688.307
348 ,11 : 0 ,15 ,-0.406519 ,0.633223 ,0.589939 ,559.286 ,97.6481 ,656.934 ,0.977906 ,715.464
348 ,11 : 15 ,11.25 ,-0.406519 ,0.653639 ,0.601925 ,573.371 ,98.114 ,671.485 ,0.97865 ,738.462
348 ,11 : 30 ,7.5 ,-0.406519 ,0.670621 ,0.610523 ,583.483 ,98.4382 ,681.921 ,0.979162 ,757.206
348 ,11 : 45 ,3.75 ,-0.406519 ,0.684096 ,0.615696 ,589.57 ,98.6294 ,688.2 ,0.979461 ,771.615
348 ,12 : 0 ,0 ,-0.406519 ,0.694006 ,0.617423 ,591.603 ,98.6926 ,690.295 ,0.979559 ,781.615
348 ,12 : 15 ,-3.75 ,-0.406519 ,0.70031 ,0.615696 ,589.57 ,98.6294 ,688.2 ,0.979461 ,787.14
348 ,12 : 30 ,-7.5 ,-0.406519 ,0.702979 ,0.610523 ,583.483 ,98.4382 ,681.921 ,0.979162 ,788.131
